invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-25521700011,2020-02-28,3403,14474,2,750,25.02,1.5,0.39
INV-25517600025,2020-02-28,2678,14484,2,750,25.02,1.5,0.39
INV-25545100082,2020-02-28,5425,14474,2,750,25.02,1.5,0.39
INV-25521200025,2020-02-28,5434,14474,2,750,25.02,1.5,0.39
INV-25516700148,2020-02-28,2603,46001,2,750,28.02,1.5,0.39
INV-25526900037,2020-02-28,4180,26586,1,750,30.02,0.75,0.19
INV-25529500018,2020-02-28,5562,46350,4,1750,46.04,7,1.84
INV-25515100033,2020-02-28,3678,65256,3,750,56.04,2.25,0.59
INV-25520000014,2020-02-28,4258,65256,3,750,56.04,2.25,0.59
INV-25538600033,2020-02-28,3783,65256,3,750,56.04,2.25,0.59
INV-25521400025,2020-02-28,4790,65256,3,750,56.04,2.25,0.59
INV-25530600009,2020-02-28,4159,26586,2,750,60.04,1.5,0.39
INV-25542100013,2020-02-28,4138,26586,2,750,60.04,1.5,0.39
INV-25517700022,2020-02-28,3354,43387,12,1000,88.08,12,3.17
INV-25530000050,2020-02-28,2591,43387,12,1000,88.08,12,3.17
INV-25516700036,2020-02-28,2603,43387,12,1000,88.08,12,3.17
INV-25525800029,2020-02-28,2228,43387,12,1000,88.08,12,3.17
INV-25543800022,2020-02-28,4011,14518,12,50,88.08,0.6,0.15
INV-25530900006,2020-02-28,2641,14518,12,50,88.08,0.6,0.15
INV-25516000002,2020-02-28,2635,14518,12,50,88.08,0.6,0.15
INV-25511900065,2020-02-28,2612,65256,6,750,112.08,4.5,1.18
INV-25544500019,2020-02-28,4817,65256,6,750,112.08,4.5,1.18
INV-25531900045,2020-02-28,5327,65256,6,750,112.08,4.5,1.18
INV-25531500069,2020-02-28,2613,26586,4,750,120.08,3,0.79
INV-25524100001,2020-02-28,4318,65256,12,750,224.16,9,2.37
INV-25523800003,2020-02-28,4266,65256,12,750,224.16,9,2.37
INV-25543700005,2020-02-28,2559,65256,12,750,224.16,9,2.37
INV-25530900015,2020-02-28,2641,65256,12,750,224.16,9,2.37
INV-25516700037,2020-02-28,2603,65256,12,750,224.16,9,2.37
INV-25539300036,2020-02-28,5443,65256,12,750,224.16,9,2.37
INV-25537000026,2020-02-28,3592,65256,12,750,224.16,9,2.37
INV-25541700051,2020-02-28,2549,65256,12,750,224.16,9,2.37
INV-25510600001,2020-02-28,3691,65256,12,750,224.16,9,2.37
INV-25519300058,2020-02-28,2558,65256,12,750,224.16,9,2.37
INV-25519700063,2020-02-28,4794,65256,12,750,224.16,9,2.37
INV-25535000015,2020-02-28,3721,65256,12,750,224.16,9,2.37
INV-25522100007,2020-02-28,5654,65256,12,750,224.16,9,2.37
INV-25537100013,2020-02-28,2562,65256,12,750,224.16,9,2.37
INV-25533200025,2020-02-28,5598,49086,6,750,256.32,4.5,1.18
INV-25533100019,2020-02-28,5660,49086,6,750,256.32,4.5,1.18
INV-25509200002,2020-02-28,5660,49086,6,750,256.32,4.5,1.18
INV-25531500001,2020-02-28,2613,65256,24,750,448.32,18,4.75
INV-25541000037,2020-02-28,4478,23828,3,1750,34.29,5.25,1.38
INV-25532000010,2020-02-28,5077,24158,6,1750,68.58,10.5,2.77
INV-25519500003,2020-02-28,3562,23828,6,1750,68.58,10.5,2.77
INV-25540000032,2020-02-28,5131,23828,6,1750,68.58,10.5,2.77
INV-25530100004,2020-02-28,3833,24158,6,1750,68.58,10.5,2.77
INV-25516400010,2020-02-28,4192,24158,6,1750,68.58,10.5,2.77
INV-25538700009,2020-02-28,5005,24158,6,1750,68.58,10.5,2.77
INV-25541500010,2020-02-28,3651,24158,6,1750,68.58,10.5,2.77
INV-25537000020,2020-02-28,3592,24158,6,1750,68.58,10.5,2.77
INV-25537600075,2020-02-28,2644,23828,6,1750,68.58,10.5,2.77
INV-25530400004,2020-02-28,4313,23828,6,1750,68.58,10.5,2.77
INV-25522400007,2020-02-28,4067,24158,6,1750,68.58,10.5,2.77
INV-25513800011,2020-02-28,5129,23828,6,1750,68.58,10.5,2.77
INV-25511500018,2020-02-28,4209,24158,6,1750,68.58,10.5,2.77
INV-25520000013,2020-02-28,4258,23828,6,1750,68.58,10.5,2.77
INV-25543200002,2020-02-28,2551,24158,6,1750,68.58,10.5,2.77
INV-25523400008,2020-02-28,4249,24158,6,1750,68.58,10.5,2.77
INV-25527500008,2020-02-28,5333,23828,6,1750,68.58,10.5,2.77
INV-25534900028,2020-02-28,3857,23828,6,1750,68.58,10.5,2.77
INV-25529500016,2020-02-28,5562,24158,6,1750,68.58,10.5,2.77
INV-25526300016,2020-02-28,3868,24158,6,1750,68.58,10.5,2.77
INV-25532400111,2020-02-28,2624,23828,6,1750,68.58,10.5,2.77
INV-25524200047,2020-02-28,2518,24158,6,1750,68.58,10.5,2.77
INV-25513900020,2020-02-28,5145,23828,6,1750,68.58,10.5,2.77
INV-25515400016,2020-02-28,5125,24158,6,1750,68.58,10.5,2.77
INV-25538800010,2020-02-28,4542,24158,6,1750,68.58,10.5,2.77
INV-25517000015,2020-02-28,5335,23828,6,1750,68.58,10.5,2.77
INV-25524200044,2020-02-28,2518,23828,6,1750,68.58,10.5,2.77
INV-25519500017,2020-02-28,3562,24158,6,1750,68.58,10.5,2.77
INV-25512700011,2020-02-28,4023,24158,6,1750,68.58,10.5,2.77
INV-25516400008,2020-02-28,4192,23828,6,1750,68.58,10.5,2.77
INV-25536700005,2020-02-28,4133,23828,6,1750,68.58,10.5,2.77
INV-25531100026,2020-02-28,5652,23828,6,1750,68.58,10.5,2.77
INV-25523400011,2020-02-28,4249,23828,6,1750,68.58,10.5,2.77
INV-25516900002,2020-02-28,5108,23828,6,1750,68.58,10.5,2.77
INV-25535200029,2020-02-28,4183,23828,6,1750,68.58,10.5,2.77
INV-25518000019,2020-02-28,3731,24158,6,1750,68.58,10.5,2.77
INV-25526400112,2020-02-28,2560,23828,6,1750,68.58,10.5,2.77
INV-25511500005,2020-02-28,4209,23828,6,1750,68.58,10.5,2.77
INV-25519100024,2020-02-28,5163,23828,6,1750,68.58,10.5,2.77
INV-25522500004,2020-02-28,5252,24158,6,1750,68.58,10.5,2.77
INV-25545000006,2020-02-28,2566,24158,12,1750,137.16,21,5.54
INV-25537000003,2020-02-28,3592,23828,12,1750,137.16,21,5.54
INV-25511200009,2020-02-28,4136,24158,12,1750,137.16,21,5.54
INV-25535000012,2020-02-28,3721,24158,12,1750,137.16,21,5.54
INV-25519600133,2020-02-28,2506,23828,12,1750,137.16,21,5.54
INV-25539400003,2020-02-28,5443,24158,12,1750,137.16,21,5.54
INV-25537700003,2020-02-28,4311,5327,12,1000,499.32,12,3.17
INV-25529900004,2020-02-28,4267,81207,12,1000,73.08,12,3.17
INV-25535200022,2020-02-28,4183,81207,12,1000,73.08,12,3.17
INV-25535800001,2020-02-28,4818,81207,12,1000,73.08,12,3.17
INV-25535000027,2020-02-28,3721,15628,6,1750,292.32,10.5,2.77
INV-25543100004,2020-02-28,4260,15628,6,1750,292.32,10.5,2.77
INV-25524900008,2020-02-28,3830,15628,6,1750,292.32,10.5,2.77
INV-25516700006,2020-02-28,2603,15628,6,1750,292.32,10.5,2.77
INV-25532400122,2020-02-28,2624,5037,12,1000,521.64,12,3.17
INV-25525000050,2020-02-28,2553,36985,1,375,2.69,0.37,0.09
INV-25544600057,2020-02-28,3818,29287,1,1000,5.88,1,0.26
INV-25539600020,2020-02-28,4596,53213,2,200,5.88,0.4,0.1
INV-25520900043,2020-02-28,5903,78021,1,375,7.13,0.37,0.09
INV-25520900045,2020-02-28,5903,78029,1,375,7.13,0.37,0.09
INV-25520900044,2020-02-28,5903,78033,1,375,7.13,0.37,0.09
INV-25527700102,2020-02-28,5236,85526,1,750,7.88,0.75,0.19
INV-25543100040,2020-02-28,4260,80096,1,750,7.88,0.75,0.19
INV-25543800027,2020-02-28,4011,80096,1,750,7.88,0.75,0.19
INV-25534700020,2020-02-28,2178,85526,1,750,7.88,0.75,0.19
INV-25520900062,2020-02-28,5903,43333,2,200,8.26,0.4,0.1
INV-25512600057,2020-02-28,2505,43333,2,200,8.26,0.4,0.1
INV-25520600006,2020-02-28,5361,32232,6,100,8.76,0.6,0.15
INV-25538400057,2020-02-28,2606,25601,1,50,9.26,0.05,0.01
INV-25530000026,2020-02-28,2591,25601,1,50,9.26,0.05,0.01
INV-25527400054,2020-02-28,5907,52314,2,375,9.76,0.75,0.19
INV-25523300013,2020-02-28,2655,81204,3,375,10.26,1.12,0.29
INV-25529900005,2020-02-28,4267,36308,1,1750,10.76,1.75,0.46
INV-25531300016,2020-02-28,3963,52581,2,375,11.26,0.75,0.19
INV-25520900054,2020-02-28,5903,53213,4,200,11.76,0.8,0.21
INV-25527400063,2020-02-28,5907,45247,2,1000,13.26,2,0.52
INV-25544600069,2020-02-28,3818,45247,2,1000,13.26,2,0.52
INV-25520900041,2020-02-28,5903,37994,2,375,14.26,0.75,0.19
INV-25527400052,2020-02-28,5907,37994,2,375,14.26,0.75,0.19
INV-25514800024,2020-02-28,4622,37994,2,375,14.26,0.75,0.19
INV-25509600007,2020-02-28,4868,37994,2,375,14.26,0.75,0.19
INV-25509500012,2020-02-28,4411,37994,2,375,14.26,0.75,0.19
INV-25514400023,2020-02-28,4370,37994,2,375,14.26,0.75,0.19
INV-25516700168,2020-02-28,2603,80096,2,750,15.76,1.5,0.39
INV-25524400007,2020-02-28,2656,43333,4,200,16.52,0.8,0.21
INV-25522500030,2020-02-28,5252,28890,1,750,19.52,0.75,0.19
INV-25541300018,2020-02-28,3698,52314,4,375,19.52,1.5,0.39
INV-25525700017,2020-02-28,4848,81204,6,375,20.52,2.25,0.59
INV-25531500097,2020-02-28,2613,81204,6,375,20.52,2.25,0.59
INV-25534000003,2020-02-28,3782,24457,2,1000,21.52,2,0.52
INV-25534500015,2020-02-28,3679,24457,2,1000,21.52,2,0.52
INV-25539700039,2020-02-28,4273,36308,2,1750,21.52,3.5,0.92
INV-25514900018,2020-02-28,4603,36308,2,1750,21.52,3.5,0.92
INV-25510500009,2020-02-28,4448,36308,2,1750,21.52,3.5,0.92
INV-25527400044,2020-02-28,5907,36308,2,1750,21.52,3.5,0.92
INV-25540700003,2020-02-28,4997,52581,4,375,22.52,1.5,0.39
INV-25514000021,2020-02-28,4369,37994,4,375,28.52,1.5,0.39
INV-25526100023,2020-02-28,4786,37994,4,375,28.52,1.5,0.39
INV-25539600035,2020-02-28,4596,37994,4,375,28.52,1.5,0.39
INV-25522500011,2020-02-28,5252,80236,2,750,30.52,1.5,0.39
INV-25526400079,2020-02-28,2560,85526,4,750,31.52,3,0.79
INV-25523100052,2020-02-28,5210,67264,4,375,31.52,1.5,0.39
INV-25515500012,2020-02-28,4377,43333,8,200,33.04,1.6,0.42
INV-25543200042,2020-02-28,2551,28890,2,750,39.04,1.5,0.39
INV-25510400008,2020-02-28,4450,36308,4,1750,43.04,7,1.84
INV-25514000041,2020-02-28,4369,36308,4,1750,43.04,7,1.84
INV-25533700024,2020-02-28,4535,36308,4,1750,43.04,7,1.84
INV-25522500035,2020-02-28,5252,46504,3,750,47.04,2.25,0.59
INV-25534300009,2020-02-28,4991,46504,3,750,47.04,2.25,0.59
INV-25510400019,2020-02-28,4450,11788,3,1750,47.04,5.25,1.38
INV-25514000038,2020-02-28,4369,11788,3,1750,47.04,5.25,1.38
INV-25526400014,2020-02-28,2560,37994,8,375,57.04,3,0.79
INV-25517300023,2020-02-28,5888,37994,8,375,57.04,3,0.79
INV-25524600005,2020-02-28,5110,80236,4,750,61.04,3,0.79
INV-25520200001,2020-02-28,4752,26826,3,750,70.08,2.25,0.59
INV-25541200003,2020-02-28,5623,86670,3,750,70.08,2.25,0.59
INV-25543500024,2020-02-28,2523,27181,3,750,70.08,2.25,0.59
INV-25536600006,2020-02-28,5430,26826,3,750,70.08,2.25,0.59
INV-25525600016,2020-02-28,5052,26826,3,750,70.08,2.25,0.59
INV-25509900010,2020-02-28,5521,26826,3,750,70.08,2.25,0.59
INV-25544600022,2020-02-28,3818,26826,3,750,70.08,2.25,0.59
INV-25531900031,2020-02-28,5327,86692,3,750,70.08,2.25,0.59
INV-25538600012,2020-02-28,3783,26826,3,750,70.08,2.25,0.59
INV-25532100008,2020-02-28,4785,26826,3,750,70.08,2.25,0.59
INV-25536200038,2020-02-28,2602,86692,3,750,70.08,2.25,0.59
INV-25528800002,2020-02-28,5253,86670,3,750,70.08,2.25,0.59
INV-25515000002,2020-02-28,4301,32232,48,100,70.08,4.8,1.26
INV-25531100006,2020-02-28,5652,32232,48,100,70.08,4.8,1.26
INV-25513900047,2020-02-28,5145,32232,48,100,70.08,4.8,1.26
INV-25519300086,2020-02-28,2558,81204,24,375,82.08,9,2.37
INV-25530900010,2020-02-28,2641,81204,24,375,82.08,9,2.37
INV-25509400012,2020-02-28,4678,46504,6,750,94.08,4.5,1.18
INV-25526400066,2020-02-28,2560,46504,6,750,94.08,4.5,1.18
INV-25540100002,2020-02-28,4169,46504,6,750,94.08,4.5,1.18
INV-25530100005,2020-02-28,3833,11788,6,1750,94.08,10.5,2.77
INV-25528800005,2020-02-28,5253,11788,6,1750,94.08,10.5,2.77
INV-25512200002,2020-02-28,5700,11788,6,1750,94.08,10.5,2.77
INV-25535800016,2020-02-28,4818,11788,6,1750,94.08,10.5,2.77
INV-25516700124,2020-02-28,2603,11348,6,1750,94.08,10.5,2.77
INV-25537000021,2020-02-28,3592,11348,6,1750,94.08,10.5,2.77
INV-25522200003,2020-02-28,5702,11788,6,1750,94.08,10.5,2.77
INV-25518500019,2020-02-28,2587,11788,6,1750,94.08,10.5,2.77
INV-25517200001,2020-02-28,2840,11788,6,1750,94.08,10.5,2.77
INV-25529900003,2020-02-28,4267,11788,6,1750,94.08,10.5,2.77
INV-25519000006,2020-02-28,3790,11788,6,1750,94.08,10.5,2.77
INV-25513100018,2020-02-28,4362,11788,6,1750,94.08,10.5,2.77
INV-25522800004,2020-02-28,2674,11788,6,1750,94.08,10.5,2.77
INV-25519200003,2020-02-28,5072,11788,6,1750,94.08,10.5,2.77
INV-25539800008,2020-02-28,4799,11788,6,1750,94.08,10.5,2.77
INV-25509600017,2020-02-28,4868,11788,6,1750,94.08,10.5,2.77
INV-25532300008,2020-02-28,3465,11788,6,1750,94.08,10.5,2.77
INV-25538100001,2020-02-28,4514,11788,6,1750,94.08,10.5,2.77
INV-25537600080,2020-02-28,2644,11348,6,1750,94.08,10.5,2.77
INV-25518000020,2020-02-28,3731,11348,6,1750,94.08,10.5,2.77
INV-25511700003,2020-02-28,4577,11788,6,1750,94.08,10.5,2.77
INV-25539100006,2020-02-28,3845,11788,6,1750,94.08,10.5,2.77
INV-25527900001,2020-02-28,4953,11788,6,1750,94.08,10.5,2.77
INV-25519100026,2020-02-28,5163,11788,6,1750,94.08,10.5,2.77
INV-25541600006,2020-02-28,4714,11788,6,1750,94.08,10.5,2.77
INV-25510200004,2020-02-28,4392,11788,6,1750,94.08,10.5,2.77
INV-25529800001,2020-02-28,4417,11788,6,1750,94.08,10.5,2.77
INV-25522100003,2020-02-28,5654,11788,6,1750,94.08,10.5,2.77
INV-25522500021,2020-02-28,5252,11788,6,1750,94.08,10.5,2.77
INV-25521800017,2020-02-28,5789,11788,6,1750,94.08,10.5,2.77
INV-25543900007,2020-02-28,5756,11788,6,1750,94.08,10.5,2.77
INV-25518200002,2020-02-28,5179,11788,6,1750,94.08,10.5,2.77
INV-25510000015,2020-02-28,5235,11788,6,1750,94.08,10.5,2.77
INV-25536800053,2020-02-28,5167,11788,6,1750,94.08,10.5,2.77
INV-25525700007,2020-02-28,4848,11788,6,1750,94.08,10.5,2.77
INV-25529700011,2020-02-28,4654,11788,6,1750,94.08,10.5,2.77
INV-25534600001,2020-02-28,5017,11788,6,1750,94.08,10.5,2.77
INV-25541300021,2020-02-28,3698,11788,6,1750,94.08,10.5,2.77
INV-25519300074,2020-02-28,2558,11348,6,1750,94.08,10.5,2.77
INV-25532000011,2020-02-28,5077,11788,6,1750,94.08,10.5,2.77
INV-25513900017,2020-02-28,5145,11788,6,1750,94.08,10.5,2.77
INV-25519500018,2020-02-28,3562,11348,6,1750,94.08,10.5,2.77
INV-25533100009,2020-02-28,5660,11788,6,1750,94.08,10.5,2.77
INV-25533000002,2020-02-28,3872,11788,6,1750,94.08,10.5,2.77
INV-25523100004,2020-02-28,5210,11788,6,1750,94.08,10.5,2.77
INV-25512000016,2020-02-28,5699,11788,6,1750,94.08,10.5,2.77
INV-25530900019,2020-02-28,2641,11788,6,1750,94.08,10.5,2.77
INV-25518700010,2020-02-28,2190,11788,6,1750,94.08,10.5,2.77
INV-25530300006,2020-02-28,5081,11788,6,1750,94.08,10.5,2.77
INV-25514500010,2020-02-28,5229,11788,6,1750,94.08,10.5,2.77
INV-25511000006,2020-02-28,5698,11788,6,1750,94.08,10.5,2.77
INV-25512700012,2020-02-28,4023,11348,6,1750,94.08,10.5,2.77
INV-25509300022,2020-02-28,4384,11788,6,1750,94.08,10.5,2.77
INV-25534500004,2020-02-28,3679,11788,6,1750,94.08,10.5,2.77
INV-25512900005,2020-02-28,3831,11788,6,1750,94.08,10.5,2.77
INV-25513500009,2020-02-28,4803,11788,6,1750,94.08,10.5,2.77
INV-25528600002,2020-02-28,4299,11788,6,1750,94.08,10.5,2.77
INV-25514800051,2020-02-28,4622,11788,6,1750,94.08,10.5,2.77
INV-25515500009,2020-02-28,4377,11788,6,1750,94.08,10.5,2.77
INV-25538900004,2020-02-28,3964,11788,6,1750,94.08,10.5,2.77
INV-25530500002,2020-02-28,2445,11788,6,1750,94.08,10.5,2.77
INV-25526100002,2020-02-28,4786,11788,6,1750,94.08,10.5,2.77
INV-25544700004,2020-02-28,5740,11788,6,1750,94.08,10.5,2.77
INV-25538300001,2020-02-28,4775,11788,6,1750,94.08,10.5,2.77
INV-25510400015,2020-02-28,4450,26826,6,750,140.16,4.5,1.18
INV-25533700006,2020-02-28,4535,86692,6,750,140.16,4.5,1.18
INV-25534000001,2020-02-28,3782,26826,6,750,140.16,4.5,1.18
INV-25533700005,2020-02-28,4535,86670,6,750,140.16,4.5,1.18
INV-25521400022,2020-02-28,4790,26826,6,750,140.16,4.5,1.18
INV-25510000012,2020-02-28,5235,26826,6,750,140.16,4.5,1.18
INV-25532400170,2020-02-28,2624,46504,12,750,188.16,9,2.37
INV-25544500018,2020-02-28,4817,11788,12,1750,188.16,21,5.54
INV-25534000012,2020-02-28,3782,11788,12,1750,188.16,21,5.54
INV-25528400014,2020-02-28,5437,11788,12,1750,188.16,21,5.54
INV-25511500019,2020-02-28,4209,11788,12,1750,188.16,21,5.54
INV-25537800014,2020-02-28,3514,11788,12,1750,188.16,21,5.54
INV-25542900004,2020-02-28,3997,11788,12,1750,188.16,21,5.54
INV-25527000009,2020-02-28,2569,11788,12,1750,188.16,21,5.54
INV-25532200002,2020-02-28,2459,11788,12,1750,188.16,21,5.54
INV-25524200051,2020-02-28,2518,11788,12,1750,188.16,21,5.54
INV-25519400007,2020-02-28,4056,11788,12,1750,188.16,21,5.54
INV-25533900011,2020-02-28,5148,11788,12,1750,188.16,21,5.54
INV-25538700005,2020-02-28,5005,11788,12,1750,188.16,21,5.54
INV-25529600012,2020-02-28,3461,11788,12,1750,188.16,21,5.54
INV-25534200005,2020-02-28,4908,11788,12,1750,188.16,21,5.54
INV-25511900006,2020-02-28,2612,11788,12,1750,188.16,21,5.54
INV-25525900012,2020-02-28,2672,11788,12,1750,188.16,21,5.54
INV-25536700006,2020-02-28,4133,11788,12,1750,188.16,21,5.54
INV-25525800010,2020-02-28,2228,11788,12,1750,188.16,21,5.54
INV-25525600005,2020-02-28,5052,11788,12,1750,188.16,21,5.54
INV-25532100003,2020-02-28,4785,11788,12,1750,188.16,21,5.54
INV-25522900010,2020-02-28,2658,11788,12,1750,188.16,21,5.54
INV-25523500003,2020-02-28,4937,11788,12,1750,188.16,21,5.54
INV-25528200002,2020-02-28,4171,11788,12,1750,188.16,21,5.54
INV-25522600006,2020-02-28,3712,11788,12,1750,188.16,21,5.54
INV-25527700011,2020-02-28,5236,11788,12,1750,188.16,21,5.54
INV-25513000001,2020-02-28,4575,11788,12,1750,188.16,21,5.54
INV-25525500013,2020-02-28,4317,11788,12,1750,188.16,21,5.54
INV-25528900005,2020-02-28,4443,11788,12,1750,188.16,21,5.54
INV-25524400035,2020-02-28,2656,11788,12,1750,188.16,21,5.54
INV-25512300011,2020-02-28,5694,11788,12,1750,188.16,21,5.54
INV-25529200007,2020-02-28,5268,11788,12,1750,188.16,21,5.54
INV-25529600008,2020-02-28,3461,26826,12,750,280.32,9,2.37
INV-25515600002,2020-02-28,5625,26826,12,750,280.32,9,2.37
INV-25543900022,2020-02-28,5756,26826,12,750,280.32,9,2.37
INV-25519300072,2020-02-28,2558,26826,12,750,280.32,9,2.37
INV-25537000014,2020-02-28,3592,86670,12,750,280.32,9,2.37
INV-25531400016,2020-02-28,4740,26826,12,750,280.32,9,2.37
INV-25527000035,2020-02-28,2569,26826,12,750,280.32,9,2.37
INV-25524200039,2020-02-28,2518,26826,12,750,280.32,9,2.37
INV-25527600009,2020-02-28,3886,86670,12,750,280.32,9,2.37
INV-25532000007,2020-02-28,5077,26826,12,750,280.32,9,2.37
INV-25512700006,2020-02-28,4023,26826,12,750,280.32,9,2.37
INV-25533700007,2020-02-28,4535,26826,12,750,280.32,9,2.37
INV-25526700022,2020-02-28,2514,86670,12,750,280.32,9,2.37
INV-25511500010,2020-02-28,4209,26826,12,750,280.32,9,2.37
INV-25526300010,2020-02-28,3868,26826,12,750,280.32,9,2.37
INV-25512500032,2020-02-28,5471,26826,12,750,280.32,9,2.37
INV-25520500015,2020-02-28,2507,26826,12,750,280.32,9,2.37
INV-25523600071,2020-02-28,2607,26826,12,750,280.32,9,2.37
INV-25524900004,2020-02-28,3830,26826,12,750,280.32,9,2.37
INV-25518500015,2020-02-28,2587,86670,12,750,280.32,9,2.37
INV-25520000006,2020-02-28,4258,86692,12,750,280.32,9,2.37
INV-25537500018,2020-02-28,5237,26826,12,750,280.32,9,2.37
INV-25539800006,2020-02-28,4799,26826,12,750,280.32,9,2.37
INV-25515400018,2020-02-28,5125,86670,12,750,280.32,9,2.37
INV-25522400003,2020-02-28,4067,26826,12,750,280.32,9,2.37
INV-25516700098,2020-02-28,2603,86692,12,750,280.32,9,2.37
INV-25544100004,2020-02-28,3660,26826,12,750,280.32,9,2.37
INV-25511900022,2020-02-28,2612,26826,12,750,280.32,9,2.37
INV-25512800008,2020-02-28,4107,26826,12,750,280.32,9,2.37
INV-25542900003,2020-02-28,3997,26826,12,750,280.32,9,2.37
INV-25518000010,2020-02-28,3731,86670,12,750,280.32,9,2.37
INV-25518000012,2020-02-28,3731,26826,12,750,280.32,9,2.37
INV-25515900008,2020-02-28,2635,86670,12,750,280.32,9,2.37
INV-25525500001,2020-02-28,4317,26826,12,750,280.32,9,2.37
INV-25536300015,2020-02-28,4235,86670,12,750,280.32,9,2.37
INV-25543900023,2020-02-28,5756,86670,12,750,280.32,9,2.37
INV-25542100010,2020-02-28,4138,26826,12,750,280.32,9,2.37
INV-25534300010,2020-02-28,4991,26826,12,750,280.32,9,2.37
INV-25536900002,2020-02-28,4702,11788,24,1750,376.32,42,11.09
INV-25534900014,2020-02-28,3857,11788,24,1750,376.32,42,11.09
INV-25519500019,2020-02-28,3562,11788,24,1750,376.32,42,11.09
INV-25510600015,2020-02-28,3691,74801,24,750,560.64,18,4.75
INV-25536100004,2020-02-28,5297,26826,24,750,560.64,18,4.75
INV-25517800007,2020-02-28,3540,74801,24,750,560.64,18,4.75
INV-25515900007,2020-02-28,2635,26826,48,750,1121.28,36,9.51
INV-25533200027,2020-02-28,5598,48105,36,375,593.64,13.5,3.56
INV-25540300015,2020-02-28,5600,48105,36,375,593.64,13.5,3.56
INV-25515000020,2020-02-28,4301,48105,36,375,593.64,13.5,3.56
INV-25537600098,2020-02-28,2644,42717,36,1000,593.64,36,9.51
INV-25540300002,2020-02-28,5600,56196,36,750,346.32,27,7.13
INV-25515400019,2020-02-28,5125,53216,72,750,692.64,54,14.26
INV-25532300016,2020-02-28,3465,5596,3,750,70.83,2.25,0.59
INV-25544600080,2020-02-28,3818,64136,1,750,21.77,0.75,0.19
INV-25512800025,2020-02-28,4107,64136,2,750,43.54,1.5,0.39
INV-25531300003,2020-02-28,3963,64136,4,750,87.08,3,0.79
INV-25539400002,2020-02-28,5443,24157,24,1000,158.16,24,6.34
INV-25524700010,2020-02-28,5544,35916,36,750,182.16,27,7.13
INV-25530300002,2020-02-28,5081,35926,36,750,182.16,27,7.13
INV-25516700004,2020-02-28,2603,15856,6,750,301.32,4.5,1.18
INV-25532400124,2020-02-28,2624,15856,6,750,301.32,4.5,1.18
INV-25536200087,2020-02-28,2602,11588,18,1750,350.82,31.5,8.32
INV-25521500009,2020-02-28,5517,17826,1,750,10.53,0.75,0.19
INV-25527700095,2020-02-28,5236,35626,1,750,11.03,0.75,0.19
INV-25527000061,2020-02-28,2569,35626,1,750,11.03,0.75,0.19
INV-25536200006,2020-02-28,2602,11290,1,50,11.03,0.05,0.01
INV-25510200029,2020-02-28,4392,11290,1,50,11.03,0.05,0.01
INV-25514000008,2020-02-28,4369,11290,1,50,11.03,0.05,0.01
INV-25513100032,2020-02-28,4362,11290,1,50,11.03,0.05,0.01
INV-25542300037,2020-02-28,5358,10803,1,50,11.03,0.05,0.01
INV-25520900005,2020-02-28,5903,10803,1,50,11.03,0.05,0.01
INV-25542300030,2020-02-28,5358,11290,1,50,11.03,0.05,0.01
INV-25515300020,2020-02-28,4601,11290,1,50,11.03,0.05,0.01
INV-25525300002,2020-02-28,4291,10803,1,50,11.03,0.05,0.01
INV-25515300019,2020-02-28,4601,10803,1,50,11.03,0.05,0.01
INV-25525900022,2020-02-28,2672,11290,1,50,11.03,0.05,0.01
INV-25536200005,2020-02-28,2602,10788,1,50,11.03,0.05,0.01
INV-25525300003,2020-02-28,4291,11290,1,50,11.03,0.05,0.01
INV-25544600099,2020-02-28,3818,10803,1,50,11.03,0.05,0.01
INV-25522800015,2020-02-28,2674,10803,1,50,11.03,0.05,0.01
INV-25509500007,2020-02-28,4411,10803,1,50,11.03,0.05,0.01
INV-25513100031,2020-02-28,4362,10803,1,50,11.03,0.05,0.01
INV-25510200028,2020-02-28,4392,10803,1,50,11.03,0.05,0.01
INV-25514000007,2020-02-28,4369,10803,1,50,11.03,0.05,0.01
INV-25516700221,2020-02-28,2603,10803,1,50,11.03,0.05,0.01
INV-25517300006,2020-02-28,5888,11290,1,50,11.03,0.05,0.01
INV-25527400016,2020-02-28,5907,11290,1,50,11.03,0.05,0.01
INV-25531000017,2020-02-28,3728,11290,1,50,11.03,0.05,0.01
INV-25529000023,2020-02-28,4346,36306,3,750,15.03,2.25,0.59
INV-25533600008,2020-02-28,5209,11290,2,50,22.06,0.1,0.02
INV-25528800024,2020-02-28,5253,10803,2,50,22.06,0.1,0.02
INV-25508900025,2020-02-28,4696,11290,2,50,22.06,0.1,0.02
INV-25519100005,2020-02-28,5163,10803,2,50,22.06,0.1,0.02
INV-25529700017,2020-02-28,4654,11290,2,50,22.06,0.1,0.02
INV-25539600006,2020-02-28,4596,10803,2,50,22.06,0.1,0.02
INV-25545100101,2020-02-28,5425,10803,2,50,22.06,0.1,0.02
INV-25531700018,2020-02-28,4626,10803,2,50,22.06,0.1,0.02
INV-25509700002,2020-02-28,4378,10803,2,50,22.06,0.1,0.02
INV-25515200043,2020-02-28,5245,10803,2,50,22.06,0.1,0.02
INV-25531500074,2020-02-28,2613,10803,2,50,22.06,0.1,0.02
