invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24432900027,2020-01-08,4463,15626,3,750,74.22,2.25,0.59
INV-24435800014,2020-01-08,5655,15626,3,750,74.22,2.25,0.59
INV-24426900007,2020-01-08,3521,64755,3,750,74.22,2.25,0.59
INV-24439500008,2020-01-08,3041,15626,3,750,74.22,2.25,0.59
INV-24443300082,2020-01-08,2565,64755,3,750,74.22,2.25,0.59
INV-24431300017,2020-01-08,2670,15677,3,1000,74.22,3,0.79
INV-24438000022,2020-01-08,2555,15626,12,750,296.88,9,2.37
INV-24421100053,2020-01-08,2502,15626,12,750,296.88,9,2.37
INV-24419600007,2020-01-08,4326,15626,12,750,296.88,9,2.37
INV-24422600037,2020-01-08,2648,15626,12,750,296.88,9,2.37
INV-24426700016,2020-01-08,4312,64914,12,750,296.88,9,2.37
INV-24437600020,2020-01-08,2191,64755,12,750,296.88,9,2.37
INV-24423900003,2020-01-08,3656,15626,12,750,296.88,9,2.37
INV-24421800020,2020-01-08,3645,15626,12,750,296.88,9,2.37
INV-24434800020,2020-01-08,2700,15626,12,750,296.88,9,2.37
INV-24435100001,2020-01-08,4254,15626,12,750,296.88,9,2.37
INV-24440400024,2020-01-08,3990,15626,12,750,296.88,9,2.37
INV-24421700013,2020-01-08,2501,15677,12,1000,296.88,12,3.17
INV-24423100018,2020-01-08,2673,15626,24,750,593.76,18,4.75
INV-24431300057,2020-01-08,2670,15626,48,750,1187.52,36,9.51
INV-24421000030,2020-01-08,5144,47776,12,750,377.88,9,2.37
INV-24429100001,2020-01-08,4301,4626,12,750,377.88,9,2.37
INV-24443200015,2020-01-08,4234,43022,1,50,5.67,0.05,0.01
INV-24438100007,2020-01-08,4296,43022,1,50,5.67,0.05,0.01
INV-24424000034,2020-01-08,4405,86884,1,375,7.17,0.37,0.09
INV-24426200018,2020-01-08,4629,43022,2,50,11.34,0.1,0.02
INV-24430900052,2020-01-08,2605,43022,2,50,11.34,0.1,0.02
INV-24432200015,2020-01-08,5071,86884,2,375,14.34,0.75,0.19
INV-24443500002,2020-01-08,5080,86883,4,200,15.84,0.8,0.21
INV-24438000103,2020-01-08,2555,86884,4,375,28.68,1.5,0.39
INV-24430900056,2020-01-08,2605,86884,4,375,28.68,1.5,0.39
INV-24424500025,2020-01-08,4404,65256,2,750,37.36,1.5,0.39
INV-24443100008,2020-01-08,5688,65327,2,750,37.36,1.5,0.39
INV-24443300012,2020-01-08,2565,10846,2,750,39.36,1.5,0.39
INV-24434700056,2020-01-08,2556,65256,4,750,74.72,3,0.79
INV-24437900021,2020-01-08,4993,65256,4,750,74.72,3,0.79
INV-24427200002,2020-01-08,5164,65256,4,750,74.72,3,0.79
INV-24434300006,2020-01-08,4272,65256,4,750,74.72,3,0.79
INV-24439300013,2020-01-08,5301,65256,4,750,74.72,3,0.79
INV-24440000001,2020-01-08,2642,933226,6,750,157.44,4.5,1.18
INV-24431700077,2020-01-08,2625,5157,1,750,74.97,0.75,0.19
INV-24422200004,2020-01-08,2620,5157,2,750,149.94,1.5,0.39
INV-24430000125,2020-01-08,2590,5157,2,750,149.94,1.5,0.39
INV-24422600034,2020-01-08,2648,26859,6,1750,221.94,10.5,2.77
INV-24431200008,2020-01-08,2512,22157,12,1000,299.88,12,3.17
INV-24421900039,2020-01-08,3420,22157,24,1000,599.76,24,6.34
INV-24420400017,2020-01-08,3465,34433,3,750,83.22,2.25,0.59
INV-24431500023,2020-01-08,2285,15658,3,750,83.22,2.25,0.59
INV-24437500003,2020-01-08,2191,15658,3,750,83.22,2.25,0.59
INV-24435900004,2020-01-08,5655,34433,3,750,83.22,2.25,0.59
INV-24425000006,2020-01-08,2465,34433,3,750,83.22,2.25,0.59
INV-24437500005,2020-01-08,2191,15648,3,750,83.22,2.25,0.59
INV-24429300038,2020-01-08,2647,35934,3,750,83.22,2.25,0.59
INV-24437600024,2020-01-08,2191,35934,6,750,166.44,4.5,1.18
INV-24430000003,2020-01-08,2590,34433,12,750,332.88,9,2.37
INV-24429300034,2020-01-08,2647,34433,12,750,332.88,9,2.37
INV-24421800018,2020-01-08,3645,34433,12,750,332.88,9,2.37
INV-24436800008,2020-01-08,5448,34433,12,750,332.88,9,2.37
INV-24431300058,2020-01-08,2670,15658,12,750,332.88,9,2.37
INV-24423800009,2020-01-08,4665,34433,12,750,332.88,9,2.37
INV-24429800095,2020-01-08,3773,43208,3,1750,67.47,5.25,1.38
INV-24438600061,2020-01-08,2543,38033,6,1750,134.94,10.5,2.77
INV-24438200041,2020-01-08,5257,48107,12,1000,413.88,12,3.17
INV-24420100024,2020-01-08,5669,48107,12,1000,413.88,12,3.17
INV-24428500013,2020-01-08,4866,43031,3,50,24.93,0.15,0.03
INV-24424000024,2020-01-08,4405,36965,3,50,24.93,0.15,0.03
INV-24428600002,2020-01-08,5861,43121,3,50,24.93,0.15,0.03
INV-24423100022,2020-01-08,2673,15884,6,750,167.94,4.5,1.18
INV-24438600133,2020-01-08,2543,86884,7,375,50.19,2.62,0.69
INV-24432300011,2020-01-08,5070,77774,3,1000,62.19,3,0.79
INV-24427400050,2020-01-08,2629,87385,6,750,124.38,4.5,1.18
INV-24421000033,2020-01-08,5144,77774,12,1000,248.76,12,3.17
INV-24421400024,2020-01-08,3524,77774,12,1000,248.76,12,3.17
INV-24440400054,2020-01-08,3990,58895,1,1750,13.11,1.75,0.46
INV-24433500003,2020-01-08,2684,58865,1,1750,13.11,1.75,0.46
INV-24428900033,2020-01-08,3443,58873,1,1750,13.11,1.75,0.46
INV-24440400055,2020-01-08,3990,58899,1,1750,13.11,1.75,0.46
INV-24440400053,2020-01-08,3990,58842,1,1750,13.11,1.75,0.46
INV-24432300017,2020-01-08,5070,58838,1,1750,13.11,1.75,0.46
INV-24436000014,2020-01-08,3682,12668,1,1750,14.61,1.75,0.46
INV-24436600014,2020-01-08,4673,10009,2,1000,20.22,2,0.52
INV-24438100030,2020-01-08,4296,58838,2,1750,26.22,3.5,0.92
INV-24436100014,2020-01-08,3045,58868,2,1750,26.22,3.5,0.92
INV-24441600065,2020-01-08,3525,58868,2,1750,26.22,3.5,0.92
INV-24442600011,2020-01-08,5315,58838,2,1750,26.22,3.5,0.92
INV-24432400019,2020-01-08,4970,58868,2,1750,26.22,3.5,0.92
INV-24422200086,2020-01-08,2620,58899,2,1750,26.22,3.5,0.92
INV-24420100007,2020-01-08,5669,66296,1,750,26.22,0.75,0.19
INV-24440100079,2020-01-08,2642,15627,1,1000,29.22,1,0.26
INV-24422300030,2020-01-08,2619,48099,3,200,29.22,0.6,0.15
INV-24441600077,2020-01-08,3525,49083,4,200,42.44,0.8,0.21
INV-24442800038,2020-01-08,5568,58838,4,1750,52.44,7,1.84
INV-24430900088,2020-01-08,2605,15627,2,1000,58.44,2,0.52
INV-24435000027,2020-01-08,3704,15627,2,1000,58.44,2,0.52
INV-24434900019,2020-01-08,4592,15627,2,1000,58.44,2,0.52
INV-24431200097,2020-01-08,2512,33256,6,750,58.44,4.5,1.18
INV-24434900017,2020-01-08,4592,48099,6,200,58.44,1.2,0.31
INV-24430100001,2020-01-08,4487,48099,6,200,58.44,1.2,0.31
INV-24430900076,2020-01-08,2605,48099,6,200,58.44,1.2,0.31
INV-24438600087,2020-01-08,2543,48099,6,200,58.44,1.2,0.31
INV-24430900109,2020-01-08,2605,43686,4,750,60.44,3,0.79
INV-24443300021,2020-01-08,2565,15582,4,750,60.44,3,0.79
INV-24436300014,2020-01-08,4236,33256,12,750,116.88,9,2.37
INV-24424200014,2020-01-08,4725,32235,12,750,116.88,9,2.37
INV-24444300008,2020-01-08,2233,32236,12,750,116.88,9,2.37
INV-24429100012,2020-01-08,4301,32236,12,750,116.88,9,2.37
INV-24427900010,2020-01-08,3629,32236,12,750,116.88,9,2.37
INV-24431200035,2020-01-08,2512,32236,12,750,116.88,9,2.37
INV-24421700048,2020-01-08,2501,32236,12,750,116.88,9,2.37
INV-24421500110,2020-01-08,2500,48099,12,200,116.88,2.4,0.63
INV-24428700021,2020-01-08,4477,48099,12,200,116.88,2.4,0.63
INV-24421700094,2020-01-08,2501,48099,12,200,116.88,2.4,0.63
INV-24429100005,2020-01-08,4301,48099,24,200,233.76,4.8,1.26
INV-24427100013,2020-01-08,4475,48099,24,200,233.76,4.8,1.26
INV-24420200003,2020-01-08,5309,48099,24,200,233.76,4.8,1.26
INV-24430800005,2020-01-08,5636,48099,24,200,233.76,4.8,1.26
INV-24420100012,2020-01-08,5669,48099,24,200,233.76,4.8,1.26
INV-24436700032,2020-01-08,5706,48099,24,200,233.76,4.8,1.26
INV-24422800002,2020-01-08,2521,48099,24,200,233.76,4.8,1.26
INV-24434200012,2020-01-08,4774,48099,24,200,233.76,4.8,1.26
INV-24438400022,2020-01-08,3916,48099,24,200,233.76,4.8,1.26
INV-24431700108,2020-01-08,2625,19067,36,1000,680.04,36,9.51
INV-24420000004,2020-01-08,4829,19067,36,1000,680.04,36,9.51
INV-24421500011,2020-01-08,2500,10807,36,750,842.04,27,7.13
INV-24436800009,2020-01-08,5448,10807,36,750,842.04,27,7.13
INV-24422100022,2020-01-08,2620,10807,72,750,1684.08,54,14.26
INV-24441600029,2020-01-08,3525,10838,1,1750,50.69,1.75,0.46
INV-24441100094,2020-01-08,2601,10838,1,1750,50.69,1.75,0.46
INV-24422300022,2020-01-08,2619,86916,3,750,54.69,2.25,0.59
INV-24438100020,2020-01-08,4296,86916,3,750,54.69,2.25,0.59
INV-24428900056,2020-01-08,3443,86916,12,750,218.76,9,2.37
INV-24431000017,2020-01-08,3628,86916,12,750,218.76,9,2.37
INV-24430400025,2020-01-08,4634,34004,3,375,22.47,1.12,0.29
INV-24427200009,2020-01-08,5164,34004,3,375,22.47,1.12,0.29
INV-24435000015,2020-01-08,3704,34004,3,375,22.47,1.12,0.29
INV-24427400124,2020-01-08,2629,34004,3,375,22.47,1.12,0.29
INV-24442700030,2020-01-08,5316,4716,1,750,28.47,0.75,0.19
INV-24441600035,2020-01-08,3525,4716,1,750,28.47,0.75,0.19
INV-24432400008,2020-01-08,4970,4716,1,750,28.47,0.75,0.19
INV-24427400129,2020-01-08,2629,28865,3,375,31.47,1.12,0.29
INV-24437600081,2020-01-08,2191,77472,2,750,32.94,1.5,0.39
INV-24438900031,2020-01-08,5374,34004,6,375,44.94,2.25,0.59
INV-24425700009,2020-01-08,5483,34004,6,375,44.94,2.25,0.59
INV-24431100001,2020-01-08,2529,4716,2,750,56.94,1.5,0.39
INV-24441100046,2020-01-08,2601,4716,2,750,56.94,1.5,0.39
INV-24442500001,2020-01-08,4279,34366,12,750,89.88,9,2.37
INV-24422200039,2020-01-08,2620,34366,12,750,89.88,9,2.37
INV-24423100057,2020-01-08,2673,34366,12,750,89.88,9,2.37
INV-24433200014,2020-01-08,4073,4716,4,750,113.88,3,0.79
INV-24430800007,2020-01-08,5636,34004,24,375,179.76,9,2.37
INV-24426800043,2020-01-08,4312,27102,18,750,488.52,13.5,3.56
INV-24431200022,2020-01-08,2512,27102,18,750,488.52,13.5,3.56
INV-24431000057,2020-01-08,3628,11371,12,750,164.76,9,2.37
INV-24433200029,2020-01-08,4073,49185,12,375,212.76,4.5,1.18
INV-24422100014,2020-01-08,2620,49185,12,375,212.76,4.5,1.18
INV-24428900018,2020-01-08,3443,39865,1,375,5.18,0.37,0.09
INV-24428700029,2020-01-08,4477,42712,1,50,7.43,0.05,0.01
INV-24435100016,2020-01-08,4254,42712,1,50,7.43,0.05,0.01
INV-24429300063,2020-01-08,2647,42712,1,50,7.43,0.05,0.01
INV-24426200021,2020-01-08,4629,42712,1,50,7.43,0.05,0.01
INV-24422300025,2020-01-08,2619,42712,1,50,7.43,0.05,0.01
INV-24421500092,2020-01-08,2500,42712,1,50,7.43,0.05,0.01
INV-24430000073,2020-01-08,2590,11773,4,200,9.36,0.8,0.21
INV-24431700009,2020-01-08,2625,11773,4,200,9.36,0.8,0.21
INV-24438000092,2020-01-08,2555,11773,4,200,9.36,0.8,0.21
INV-24443700055,2020-01-08,3390,11773,4,200,9.36,0.8,0.21
INV-24425900037,2020-01-08,5259,39865,2,375,10.36,0.75,0.19
INV-24443700065,2020-01-08,3390,52582,1,750,10.86,0.75,0.19
INV-24423400019,2020-01-08,4083,52582,1,750,10.86,0.75,0.19
INV-24441600059,2020-01-08,3525,52582,1,750,10.86,0.75,0.19
INV-24419600020,2020-01-08,4326,58866,2,750,13.86,1.5,0.39
INV-24430900053,2020-01-08,2605,42712,2,50,14.86,0.1,0.02
INV-24429300007,2020-01-08,2647,11773,8,200,18.72,1.6,0.42
INV-24429300083,2020-01-08,2647,52582,2,750,21.72,1.5,0.39
INV-24441600060,2020-01-08,3525,50686,2,750,21.72,1.5,0.39
INV-24431100032,2020-01-08,2529,52582,2,750,21.72,1.5,0.39
INV-24429300079,2020-01-08,2647,50686,2,750,21.72,1.5,0.39
INV-24440400032,2020-01-08,3990,52563,2,750,24.72,1.5,0.39
INV-24429300082,2020-01-08,2647,52563,2,750,24.72,1.5,0.39
INV-24443300073,2020-01-08,2565,52563,2,750,24.72,1.5,0.39
INV-24435000038,2020-01-08,3704,21598,2,1750,27.72,3.5,0.92
INV-24425900013,2020-01-08,5259,21598,2,1750,27.72,3.5,0.92
INV-24438100019,2020-01-08,4296,21598,2,1750,27.72,3.5,0.92
INV-24437600070,2020-01-08,2191,28905,1,750,30.72,0.75,0.19
INV-24437600083,2020-01-08,2191,66550,3,750,43.44,2.25,0.59
INV-24430500007,2020-01-08,4679,45886,3,750,43.44,2.25,0.59
INV-24439700003,2020-01-08,4191,45886,3,750,43.44,2.25,0.59
INV-24431300012,2020-01-08,2670,50686,4,750,43.44,3,0.79
INV-24421500113,2020-01-08,2500,52599,4,1000,43.44,4,1.05
INV-24428600008,2020-01-08,5861,45886,6,750,86.88,4.5,1.18
INV-24441000017,2020-01-08,4021,45886,12,750,173.76,9,2.37
INV-24428700003,2020-01-08,4477,45886,12,750,173.76,9,2.37
INV-24440100020,2020-01-08,2642,45886,12,750,173.76,9,2.37
INV-24419900003,2020-01-08,2190,53218,6,1750,115.38,10.5,2.77
INV-24443300055,2020-01-08,2565,41078,6,1750,134.76,10.5,2.77
INV-24421100014,2020-01-08,2502,41078,6,1750,134.76,10.5,2.77
INV-24421900023,2020-01-08,3420,68037,144,1000,3692.16,144,38.04
INV-24441200021,2020-01-08,4698,87150,2,750,59.94,1.5,0.39
INV-24443900082,2020-01-08,5068,34881,3,1000,71.88,3,0.79
INV-24426800036,2020-01-08,4312,34871,12,1000,287.52,12,3.17
INV-24432000020,2020-01-08,3952,34881,12,1000,287.52,12,3.17
INV-24432000034,2020-01-08,3952,34747,12,1000,287.52,12,3.17
INV-24429800069,2020-01-08,3773,34747,12,1000,287.52,12,3.17
INV-24429800076,2020-01-08,3773,34737,12,1000,287.52,12,3.17
INV-24429800038,2020-01-08,3773,34871,12,1000,287.52,12,3.17
INV-24429800068,2020-01-08,3773,34881,12,1000,287.52,12,3.17
INV-24429800040,2020-01-08,3773,34787,12,1000,287.52,12,3.17
INV-24426800035,2020-01-08,4312,34881,12,1000,287.52,12,3.17
INV-24430000122,2020-01-08,2590,34787,12,1000,287.52,12,3.17
INV-24431300052,2020-01-08,2670,34787,12,1000,287.52,12,3.17
INV-24425800009,2020-01-08,4602,64867,2,1000,34.02,2,0.52
INV-24425800007,2020-01-08,4602,38177,2,1000,38.02,2,0.52
INV-24443100021,2020-01-08,5688,38177,2,1000,38.02,2,0.52
INV-24438100028,2020-01-08,4296,38177,2,1000,38.02,2,0.52
INV-24441600027,2020-01-08,3525,86673,1,1750,46.02,1.75,0.46
INV-24443900029,2020-01-08,5068,26828,1,1750,46.02,1.75,0.46
INV-24433500002,2020-01-08,2684,43022,12,50,68.04,0.6,0.15
INV-24421700080,2020-01-08,2501,43022,12,50,68.04,0.6,0.15
INV-24442700051,2020-01-08,5316,38177,4,1000,76.04,4,1.05
INV-24428500021,2020-01-08,4866,26828,2,1750,92.04,3.5,0.92
INV-24435000029,2020-01-08,3704,26828,2,1750,92.04,3.5,0.92
INV-24443200005,2020-01-08,4234,26828,2,1750,92.04,3.5,0.92
INV-24440100006,2020-01-08,2642,21236,6,750,145.08,4.5,1.18
INV-24421700023,2020-01-08,2501,21236,6,750,145.08,4.5,1.18
INV-24429800089,2020-01-08,3773,34162,3,1000,92.79,3,0.79
INV-24421900042,2020-01-08,3420,34162,6,1000,185.58,6,1.58
INV-24421400030,2020-01-08,3524,34162,6,1000,185.58,6,1.58
INV-24434700008,2020-01-08,2556,15919,1,375,9.63,0.37,0.09
INV-24443700068,2020-01-08,3390,83357,1,1000,10.13,1,0.26
INV-24433700031,2020-01-08,5334,86739,1,50,13.13,0.05,0.01
INV-24428900042,2020-01-08,3443,100632,1,750,14.13,0.75,0.19
INV-24442600047,2020-01-08,5315,84457,2,1000,16.26,2,0.52
INV-24443900006,2020-01-08,5068,84457,2,1000,16.26,2,0.52
INV-24435000077,2020-01-08,3704,84457,2,1000,16.26,2,0.52
INV-24424000039,2020-01-08,4405,38174,2,375,16.26,0.75,0.19
INV-24430700014,2020-01-08,5571,38174,2,375,16.26,0.75,0.19
INV-24433700003,2020-01-08,5334,83357,2,1000,20.26,2,0.52
INV-24425600007,2020-01-08,4320,10550,2,750,20.26,1.5,0.39
INV-24430700001,2020-01-08,5571,10550,2,750,20.26,1.5,0.39
INV-24423400052,2020-01-08,4083,10550,2,750,20.26,1.5,0.39
INV-24424000017,2020-01-08,4405,10550,2,750,20.26,1.5,0.39
INV-24429300125,2020-01-08,2647,86739,2,50,26.26,0.1,0.02
INV-24440100055,2020-01-08,2642,86739,2,50,26.26,0.1,0.02
INV-24444500064,2020-01-08,2522,80015,2,750,28.26,1.5,0.39
INV-24430000032,2020-01-08,2590,38174,4,375,32.52,1.5,0.39
INV-24443900047,2020-01-08,5068,38174,4,375,32.52,1.5,0.39
INV-24444000003,2020-01-08,5293,38174,4,375,32.52,1.5,0.39
INV-24443900033,2020-01-08,5068,10550,4,750,40.52,3,0.79
INV-24420400033,2020-01-08,3465,10550,4,750,40.52,3,0.79
INV-24442700022,2020-01-08,5316,10550,4,750,40.52,3,0.79
INV-24434200006,2020-01-08,4774,10550,4,750,40.52,3,0.79
INV-24441300011,2020-01-08,5743,10550,4,750,40.52,3,0.79
INV-24445000002,2020-01-08,4193,29119,2,750,42.52,1.5,0.39
INV-24421500140,2020-01-08,2500,80004,4,750,56.52,3,0.79
INV-24423200011,2020-01-08,4609,38174,8,375,65.04,3,0.79
INV-24444400004,2020-01-08,2522,86739,8,50,105.04,0.4,0.1
INV-24425000018,2020-01-08,2465,43285,3,750,40.77,2.25,0.59
INV-24440100048,2020-01-08,2642,26821,3,50,40.77,0.15,0.03
INV-24423600051,2020-01-08,3625,72913,6,750,81.54,4.5,1.18
INV-24441300012,2020-01-08,5743,43336,6,750,81.54,4.5,1.18
INV-24427900048,2020-01-08,3629,72913,6,750,81.54,4.5,1.18
INV-24430100011,2020-01-08,4487,43336,6,750,81.54,4.5,1.18
INV-24444700009,2020-01-08,5812,43336,6,750,81.54,4.5,1.18
INV-24430100017,2020-01-08,4487,26821,6,50,81.54,0.3,0.07
INV-24428700026,2020-01-08,4477,26821,6,50,81.54,0.3,0.07
INV-24424600034,2020-01-08,5099,26821,6,50,81.54,0.3,0.07
INV-24434800032,2020-01-08,2700,43285,12,750,163.08,9,2.37
INV-24437300010,2020-01-08,5827,43336,12,750,163.08,9,2.37
INV-24434200009,2020-01-08,4774,43336,12,750,163.08,9,2.37
INV-24422600058,2020-01-08,2648,43285,12,750,163.08,9,2.37
INV-24445300016,2020-01-08,4777,43336,12,750,163.08,9,2.37
INV-24423500014,2020-01-08,4767,43336,12,750,163.08,9,2.37
INV-24421500101,2020-01-08,2500,43336,12,750,163.08,9,2.37
INV-24424400009,2020-01-08,5565,43285,12,750,163.08,9,2.37
INV-24430000153,2020-01-08,2590,43336,12,750,163.08,9,2.37
INV-24441000004,2020-01-08,4021,43336,12,750,163.08,9,2.37
INV-24439000006,2020-01-08,4735,43285,12,750,163.08,9,2.37
INV-24420300015,2020-01-08,5566,43336,12,750,163.08,9,2.37
INV-24439600003,2020-01-08,5822,43285,12,750,163.08,9,2.37
INV-24445500004,2020-01-08,5835,43336,12,750,163.08,9,2.37
INV-24442800009,2020-01-08,5568,43285,12,750,163.08,9,2.37
INV-24443500021,2020-01-08,5080,43285,12,750,163.08,9,2.37
INV-24441600017,2020-01-08,3525,43285,12,750,163.08,9,2.37
INV-24430500001,2020-01-08,4679,43336,12,750,163.08,9,2.37
INV-24443300066,2020-01-08,2565,43336,12,750,163.08,9,2.37
INV-24424600006,2020-01-08,5099,43336,12,750,163.08,9,2.37
INV-24430600018,2020-01-08,3707,43285,12,750,163.08,9,2.37
INV-24427000004,2020-01-08,4867,43285,12,750,163.08,9,2.37
INV-24426400002,2020-01-08,3880,43285,12,750,163.08,9,2.37
INV-24431100025,2020-01-08,2529,43285,12,750,163.08,9,2.37
INV-24430000019,2020-01-08,2590,43285,12,750,163.08,9,2.37
INV-24428700001,2020-01-08,4477,43336,12,750,163.08,9,2.37
INV-24423400003,2020-01-08,4083,43336,12,750,163.08,9,2.37
INV-24435300003,2020-01-08,5310,43336,12,750,163.08,9,2.37
INV-24432600005,2020-01-08,5840,43336,12,750,163.08,9,2.37
INV-24427900006,2020-01-08,3629,43336,12,750,163.08,9,2.37
INV-24431000009,2020-01-08,3628,43336,12,750,163.08,9,2.37
INV-24434700045,2020-01-08,2556,43336,12,750,163.08,9,2.37
INV-24443700017,2020-01-08,3390,43336,12,750,163.08,9,2.37
INV-24444700012,2020-01-08,5812,26821,12,50,163.08,0.6,0.15
INV-24431200083,2020-01-08,2512,26821,12,50,163.08,0.6,0.15
INV-24424300008,2020-01-08,5845,26821,12,50,163.08,0.6,0.15
INV-24427000011,2020-01-08,4867,26821,12,50,163.08,0.6,0.15
INV-24423600007,2020-01-08,3625,43336,24,750,326.16,18,4.75
INV-24442900009,2020-01-08,4627,43285,24,750,326.16,18,4.75
INV-24421700082,2020-01-08,2501,43285,24,750,326.16,18,4.75
INV-24438300003,2020-01-08,5513,43285,24,750,326.16,18,4.75
INV-24428900013,2020-01-08,3443,86884,3,375,21.51,1.12,0.29
INV-24445600019,2020-01-08,3695,86884,3,375,21.51,1.12,0.29
INV-24430800011,2020-01-08,5636,47863,1,375,24.51,0.37,0.09
INV-24443700086,2020-01-08,3390,27014,1,750,29.51,0.75,0.19
INV-24421100086,2020-01-08,2502,88659,2,750,37.02,1.5,0.39
INV-24436600022,2020-01-08,4673,87589,2,750,37.02,1.5,0.39
INV-24434700074,2020-01-08,2556,87589,2,750,37.02,1.5,0.39
INV-24431200091,2020-01-08,2512,86884,6,375,43.02,2.25,0.59
INV-24430400018,2020-01-08,4634,86884,6,375,43.02,2.25,0.59
INV-24444300044,2020-01-08,2233,73053,2,1000,49.02,2,0.52
INV-24438200042,2020-01-08,5257,37938,6,1750,61.02,10.5,2.77
INV-24423400015,2020-01-08,4083,37938,6,1750,61.02,10.5,2.77
INV-24423900012,2020-01-08,3656,37938,6,1750,61.02,10.5,2.77
INV-24428900069,2020-01-08,3443,37938,6,1750,61.02,10.5,2.77
INV-24430600003,2020-01-08,3707,37938,6,1750,61.02,10.5,2.77
INV-24421100063,2020-01-08,2502,37938,6,1750,61.02,10.5,2.77
INV-24436100006,2020-01-08,3045,37938,6,1750,61.02,10.5,2.77
INV-24432900018,2020-01-08,4463,37938,6,1750,61.02,10.5,2.77
INV-24422300008,2020-01-08,2619,37938,6,1750,61.02,10.5,2.77
INV-24437600030,2020-01-08,2191,37938,6,1750,61.02,10.5,2.77
INV-24434900002,2020-01-08,4592,37938,6,1750,61.02,10.5,2.77
INV-24443500016,2020-01-08,5080,88659,4,750,74.04,3,0.79
INV-24434200022,2020-01-08,4774,86884,12,375,86.04,4.5,1.18
INV-24422800009,2020-01-08,2521,86884,24,375,172.08,9,2.37
INV-24434700071,2020-01-08,2556,86884,24,375,172.08,9,2.37
INV-24431100040,2020-01-08,2529,86884,24,375,172.08,9,2.37
INV-24421500008,2020-01-08,2500,5446,3,750,106.29,2.25,0.59
INV-24422800083,2020-01-08,2521,5446,3,750,106.29,2.25,0.59
INV-24437200027,2020-01-08,3549,27189,6,750,212.58,4.5,1.18
INV-24429300058,2020-01-08,2647,41076,3,750,45.27,2.25,0.59
INV-24421000028,2020-01-08,5144,41076,12,750,181.08,9,2.37
INV-24421700001,2020-01-08,2501,4381,1,750,181.83,0.75,0.19
INV-24429700011,2020-01-08,3773,4381,1,750,181.83,0.75,0.19
INV-24435100017,2020-01-08,4254,72903,1,50,7.44,0.05,0.01
INV-24420500010,2020-01-08,4617,36978,1,1750,10.38,1.75,0.46
INV-24443200027,2020-01-08,4234,36978,1,1750,10.38,1.75,0.46
INV-24420500011,2020-01-08,4617,35318,1,1750,10.38,1.75,0.46
INV-24426200029,2020-01-08,4629,36978,1,1750,10.38,1.75,0.46
INV-24427200016,2020-01-08,5164,86883,3,200,11.88,0.6,0.15
INV-24424200021,2020-01-08,4725,86883,3,200,11.88,0.6,0.15
INV-24443300115,2020-01-08,2565,86883,3,200,11.88,0.6,0.15
INV-24432400005,2020-01-08,4970,34001,1,50,11.88,0.05,0.01
INV-24429300031,2020-01-08,2647,34001,1,50,11.88,0.05,0.01
INV-24443100010,2020-01-08,5688,15727,1,50,11.88,0.05,0.01
INV-24425700001,2020-01-08,5483,34001,1,50,11.88,0.05,0.01
INV-24443100009,2020-01-08,5688,15642,1,50,11.88,0.05,0.01
INV-24440100049,2020-01-08,2642,34001,1,50,11.88,0.05,0.01
INV-24426200022,2020-01-08,4629,34001,1,50,11.88,0.05,0.01
INV-24430700027,2020-01-08,5571,77852,1,750,12.38,0.75,0.19
INV-24425900041,2020-01-08,5259,34820,1,750,12.38,0.75,0.19
INV-24432200028,2020-01-08,5071,77703,1,750,12.38,0.75,0.19
INV-24432200030,2020-01-08,5071,77637,1,750,12.38,0.75,0.19
INV-24438400018,2020-01-08,3916,37996,1,750,12.38,0.75,0.19
INV-24435000020,2020-01-08,3704,77683,1,750,12.38,0.75,0.19
INV-24443900045,2020-01-08,5068,77683,1,750,12.38,0.75,0.19
INV-24442600003,2020-01-08,5315,37347,2,1000,12.88,2,0.52
INV-24422800103,2020-01-08,2521,67266,1,750,13.88,0.75,0.19
INV-24435000019,2020-01-08,3704,37997,1,1000,13.88,1,0.26
INV-24440400043,2020-01-08,3990,77848,1,1000,13.88,1,0.26
INV-24440400042,2020-01-08,3990,77741,1,1000,13.88,1,0.26
INV-24425900035,2020-01-08,5259,34423,1,375,13.88,0.37,0.09
INV-24430000025,2020-01-08,2590,64762,1,375,13.88,0.37,0.09
INV-24430000024,2020-01-08,2590,64711,1,375,13.88,0.37,0.09
INV-24430000097,2020-01-08,2590,64572,1,375,13.88,0.37,0.09
INV-24434900014,2020-01-08,4592,64762,1,375,13.88,0.37,0.09
INV-24428500012,2020-01-08,4866,72903,2,50,14.88,0.1,0.02
INV-24434200003,2020-01-08,4774,29996,4,750,20.76,3,0.79
INV-24419600019,2020-01-08,4326,36978,2,1750,20.76,3.5,0.92
INV-24443300078,2020-01-08,2565,56957,3,1000,23.76,3,0.79
INV-24429800096,2020-01-08,3773,56957,3,1000,23.76,3,0.79
INV-24445000027,2020-01-08,4193,34001,2,50,23.76,0.1,0.02
INV-24423300002,2020-01-08,4406,34001,2,50,23.76,0.1,0.02
INV-24427400121,2020-01-08,2629,34001,2,50,23.76,0.1,0.02
INV-24443800002,2020-01-08,3390,10834,2,375,24.76,0.75,0.19
INV-24423400029,2020-01-08,4083,77647,2,750,24.76,1.5,0.39
