invoice_and_item_number,date,store_number,item_number,bottles_sold,bottle_volume_ml,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24479200004,2020-01-10,4531,37348,12,1750,136.8,21,5.54
INV-24472200027,2020-01-10,2506,49185,5,375,88.65,1.87,0.49
INV-24481100025,2020-01-10,5660,26823,7,200,44.45,1.4,0.36
INV-24469600135,2020-01-10,2603,64136,3,750,60.45,2.25,0.59
INV-24471800006,2020-01-10,2558,64136,3,750,60.45,2.25,0.59
INV-24496500010,2020-01-10,2613,64136,12,750,241.8,9,2.37
INV-24464300003,2020-01-10,4829,64136,12,750,241.8,9,2.37
INV-24469400001,2020-01-10,2635,64136,12,750,241.8,9,2.37
INV-24472000003,2020-01-10,4056,64136,12,750,241.8,9,2.37
INV-24468500010,2020-01-10,2505,64136,12,750,241.8,9,2.37
INV-24483400006,2020-01-10,3868,64136,12,750,241.8,9,2.37
INV-24469100066,2020-01-10,2635,64136,12,750,241.8,9,2.37
INV-24486400007,2020-01-10,5443,27780,36,50,291.6,1.8,0.47
INV-24469600107,2020-01-10,2603,37663,3,750,28.35,2.25,0.59
INV-24485000045,2020-01-10,5236,48099,5,200,48.7,1,0.26
INV-24490400020,2020-01-10,2559,15526,2,750,62.7,1.5,0.39
INV-24482700025,2020-01-10,4183,31657,12,1000,77.4,12,3.17
INV-24496500045,2020-01-10,2613,31657,12,1000,77.4,12,3.17
INV-24466000013,2020-01-10,4392,65256,5,750,93.4,3.75,0.99
INV-24488300005,2020-01-10,2549,977309,5,750,101.4,3.75,0.99
INV-24488300003,2020-01-10,2549,977232,5,750,101.4,3.75,0.99
INV-24475600024,2020-01-10,5145,64870,336,100,453.6,33.6,8.87
INV-24486600036,2020-01-10,4273,21596,1,750,6.15,0.75,0.19
INV-24473000002,2020-01-10,5434,39460,1,50,6.9,0.05,0.01
INV-24480300097,2020-01-10,2624,39460,1,50,6.9,0.05,0.01
INV-24493200060,2020-01-10,3514,54447,1,1000,9.8,1,0.26
INV-24485000109,2020-01-10,5236,35918,1,1750,10.8,1.75,0.46
INV-24464200012,2020-01-10,4617,29993,6,200,10.8,1.2,0.31
INV-24493200025,2020-01-10,3514,46351,2,1000,11.8,2,0.52
INV-24471400020,2020-01-10,2653,21596,2,750,12.3,1.5,0.39
INV-24492100018,2020-01-10,5430,39594,2,50,13.8,0.1,0.02
INV-24485400001,2020-01-10,4252,85796,2,750,14.8,1.5,0.39
INV-24473400015,2020-01-10,3403,65259,2,20,14.8,0.04,0.01
INV-24493900015,2020-01-10,5005,31656,3,750,15.3,2.25,0.59
INV-24493000019,2020-01-10,4311,31656,3,750,15.3,2.25,0.59
INV-24466700013,2020-01-10,4661,36903,9,200,15.3,1.8,0.47
INV-24491300082,2020-01-10,3818,36301,3,50,18.6,0.15,0.03
INV-24468900013,2020-01-10,5561,36301,3,50,18.6,0.15,0.03
INV-24476300004,2020-01-10,4603,36301,3,50,18.6,0.15,0.03
INV-24494500022,2020-01-10,5467,36301,3,50,18.6,0.15,0.03
INV-24491600013,2020-01-10,5297,36301,3,50,18.6,0.15,0.03
INV-24491300049,2020-01-10,3818,54447,2,1000,19.6,2,0.52
INV-24494500028,2020-01-10,5467,36904,8,375,21.6,3,0.79
INV-24473300002,2020-01-10,5517,35918,2,1750,21.6,3.5,0.92
INV-24490200013,2020-01-10,2677,43331,3,50,21.6,0.15,0.03
INV-24480300013,2020-01-10,2624,43331,3,50,21.6,0.15,0.03
INV-24468900011,2020-01-10,5561,43331,3,50,21.6,0.15,0.03
INV-24479600025,2020-01-10,4823,43331,3,50,21.6,0.15,0.03
INV-24468100030,2020-01-10,5700,43331,3,50,21.6,0.15,0.03
INV-24493300026,2020-01-10,4514,43331,3,50,21.6,0.15,0.03
INV-24491200030,2020-01-10,4817,43331,3,50,21.6,0.15,0.03
INV-24496200012,2020-01-10,4476,43331,3,50,21.6,0.15,0.03
INV-24467700033,2020-01-10,4873,21596,4,750,24.6,3,0.79
INV-24473400002,2020-01-10,3403,100508,2,750,24.6,1.5,0.39
INV-24479500038,2020-01-10,4291,85796,4,750,29.6,3,0.79
INV-24496800031,2020-01-10,4474,11771,3,50,30.6,0.15,0.03
INV-24494500008,2020-01-10,5467,11771,3,50,30.6,0.15,0.03
INV-24493300005,2020-01-10,4514,11771,3,50,30.6,0.15,0.03
INV-24485000100,2020-01-10,5236,54447,4,1000,39.2,4,1.05
INV-24482700017,2020-01-10,4183,31656,12,750,61.2,9,2.37
INV-24466800005,2020-01-10,4374,11771,6,50,61.2,0.3,0.07
INV-24468100031,2020-01-10,5700,11771,6,50,61.2,0.3,0.07
INV-24485100002,2020-01-10,5737,36887,12,1000,74.4,12,3.17
INV-24493100008,2020-01-10,4805,36887,12,1000,74.4,12,3.17
INV-24496000014,2020-01-10,3728,36887,12,1000,74.4,12,3.17
INV-24487500045,2020-01-10,5466,36887,12,1000,74.4,12,3.17
INV-24496500076,2020-01-10,2613,36887,12,1000,74.4,12,3.17
INV-24480300054,2020-01-10,2624,36887,12,1000,74.4,12,3.17
INV-24475600017,2020-01-10,5145,36887,12,1000,74.4,12,3.17
INV-24486300016,2020-01-10,5443,36887,12,1000,74.4,12,3.17
INV-24478100002,2020-01-10,2607,36887,12,1000,74.4,12,3.17
INV-24486600028,2020-01-10,4273,36887,12,1000,74.4,12,3.17
INV-24487300023,2020-01-10,4997,36887,12,1000,74.4,12,3.17
INV-24472800009,2020-01-10,4859,36301,12,50,74.4,0.6,0.15
INV-24487600026,2020-01-10,4478,36301,12,50,74.4,0.6,0.15
INV-24491200007,2020-01-10,4817,36301,12,50,74.4,0.6,0.15
INV-24475600026,2020-01-10,5145,36301,12,50,74.4,0.6,0.15
INV-24476700039,2020-01-10,5125,36301,12,50,74.4,0.6,0.15
INV-24477500019,2020-01-10,5785,36301,12,50,74.4,0.6,0.15
INV-24469600001,2020-01-10,2603,36301,12,50,74.4,0.6,0.15
INV-24477100003,2020-01-10,2674,46504,5,750,78.4,3.75,0.99
INV-24487100030,2020-01-10,5600,29993,48,200,86.4,9.6,2.53
INV-24480500051,2020-01-10,4334,43331,12,50,86.4,0.6,0.15
INV-24473100012,2020-01-10,4897,43331,12,50,86.4,0.6,0.15
INV-24465600005,2020-01-10,2688,43331,12,50,86.4,0.6,0.15
INV-24480200019,2020-01-10,5624,43331,12,50,86.4,0.6,0.15
INV-24473800010,2020-01-10,5811,43331,12,50,86.4,0.6,0.15
INV-24478600017,2020-01-10,4318,43331,12,50,86.4,0.6,0.15
INV-24475700001,2020-01-10,4369,43331,12,50,86.4,0.6,0.15
INV-24484300017,2020-01-10,4876,43331,12,50,86.4,0.6,0.15
INV-24476200034,2020-01-10,4622,43331,12,50,86.4,0.6,0.15
INV-24464000010,2020-01-10,5179,43331,12,50,86.4,0.6,0.15
INV-24495400016,2020-01-10,4516,43331,12,50,86.4,0.6,0.15
INV-24497000003,2020-01-10,5327,45884,24,375,172.8,9,2.37
INV-24487300033,2020-01-10,4997,36903,144,200,244.8,28.8,7.6
INV-24494000005,2020-01-10,4532,11776,36,750,282.6,27,7.13
INV-24470700014,2020-01-10,3354,65426,12,750,253.8,9,2.37
INV-24468500011,2020-01-10,2505,65426,12,750,253.8,9,2.37
INV-24488400026,2020-01-10,2549,65426,12,750,253.8,9,2.37
INV-24479900063,2020-01-10,2228,28081,1,50,17.85,0.05,0.01
INV-24474500020,2020-01-10,3712,28081,1,50,17.85,0.05,0.01
INV-24485000070,2020-01-10,5236,11777,3,1000,29.85,3,0.79
INV-24474500021,2020-01-10,3712,11777,3,1000,29.85,3,0.79
INV-24475700034,2020-01-10,4369,28081,2,50,35.7,0.1,0.02
INV-24489400011,2020-01-10,3997,11777,12,1000,119.4,12,3.17
INV-24480200002,2020-01-10,5624,11777,12,1000,119.4,12,3.17
INV-24480300044,2020-01-10,2624,11777,12,1000,119.4,12,3.17
INV-24484900032,2020-01-10,3886,11777,12,1000,119.4,12,3.17
INV-24480900010,2020-01-10,2524,11777,12,1000,119.4,12,3.17
INV-24482500017,2020-01-10,3857,11777,12,1000,119.4,12,3.17
INV-24497200045,2020-01-10,5077,11777,12,1000,119.4,12,3.17
INV-24492400051,2020-01-10,3592,11777,12,1000,119.4,12,3.17
INV-24488400050,2020-01-10,2549,11777,12,1000,119.4,12,3.17
INV-24468600014,2020-01-10,4107,11777,12,1000,119.4,12,3.17
INV-24492500033,2020-01-10,2562,11777,12,1000,119.4,12,3.17
INV-24477200012,2020-01-10,2658,11777,12,1000,119.4,12,3.17
INV-24482700022,2020-01-10,4183,11777,12,1000,119.4,12,3.17
INV-24481700009,2020-01-10,5148,11777,12,1000,119.4,12,3.17
INV-24489900004,2020-01-10,4720,11777,12,1000,119.4,12,3.17
INV-24487500016,2020-01-10,5466,11777,12,1000,119.4,12,3.17
INV-24490500021,2020-01-10,4011,11777,12,1000,119.4,12,3.17
INV-24472100047,2020-01-10,3562,11777,12,1000,119.4,12,3.17
INV-24482300021,2020-01-10,2178,11777,12,1000,119.4,12,3.17
INV-24494400006,2020-01-10,4324,11777,12,1000,119.4,12,3.17
INV-24493600012,2020-01-10,2606,11777,12,1000,119.4,12,3.17
INV-24471800077,2020-01-10,2558,11777,12,1000,119.4,12,3.17
INV-24482600045,2020-01-10,3721,11777,12,1000,119.4,12,3.17
INV-24468500030,2020-01-10,2505,11777,24,1000,238.8,24,6.34
INV-24492700011,2020-01-10,5450,11777,24,1000,238.8,24,6.34
INV-24493200010,2020-01-10,3514,11777,24,1000,238.8,24,6.34
INV-24467900005,2020-01-10,2612,11296,60,750,1403.4,45,11.88
INV-24492800014,2020-01-10,5237,18408,6,1750,99.9,10.5,2.77
INV-24475100015,2020-01-10,4140,37095,12,750,151.8,9,2.37
INV-24468600007,2020-01-10,4107,37095,12,750,151.8,9,2.37
INV-24496500070,2020-01-10,2613,41209,12,750,168.12,9,2.37
INV-24493200044,2020-01-10,3514,37886,1,750,8.07,0.75,0.19
INV-24473300040,2020-01-10,5517,55246,1,750,8.07,0.75,0.19
INV-24486600045,2020-01-10,4273,54056,1,750,8.07,0.75,0.19
INV-24478600028,2020-01-10,4318,10627,1,1000,14.57,1,0.26
INV-24474200020,2020-01-10,4067,29996,3,750,15.57,2.25,0.59
INV-24473400036,2020-01-10,3403,54056,2,750,16.14,1.5,0.39
INV-24489600037,2020-01-10,2550,37886,2,750,16.14,1.5,0.39
INV-24472200005,2020-01-10,2506,27453,3,50,19.14,0.15,0.03
INV-24489600019,2020-01-10,2550,27102,1,750,27.14,0.75,0.19
INV-24466400031,2020-01-10,4448,27102,1,750,27.14,0.75,0.19
INV-24473300010,2020-01-10,5517,27102,1,750,27.14,0.75,0.19
INV-24495500027,2020-01-10,2445,10627,2,1000,29.14,2,0.52
INV-24496400053,2020-01-10,3963,10627,2,1000,29.14,2,0.52
INV-24492100016,2020-01-10,5430,35318,3,1750,31.14,5.25,1.38
INV-24484000041,2020-01-10,2569,36978,3,1750,31.14,5.25,1.38
INV-24491300038,2020-01-10,3818,35318,3,1750,31.14,5.25,1.38
INV-24468500082,2020-01-10,2505,24457,3,1000,32.28,3,0.79
INV-24496400037,2020-01-10,3963,27102,2,750,54.28,1.5,0.39
INV-24493600020,2020-01-10,2606,29996,12,750,62.28,9,2.37
INV-24487000043,2020-01-10,4169,35318,6,1750,62.28,10.5,2.77
INV-24497200042,2020-01-10,5077,39753,6,1750,62.28,10.5,2.77
INV-24477800008,2020-01-10,4249,36978,6,1750,62.28,10.5,2.77
INV-24476000017,2020-01-10,5050,36978,6,1750,62.28,10.5,2.77
INV-24478700037,2020-01-10,2518,35318,6,1750,62.28,10.5,2.77
INV-24491500011,2020-01-10,2566,35318,6,1750,62.28,10.5,2.77
INV-24479000014,2020-01-10,2656,35318,6,1750,62.28,10.5,2.77
INV-24469600069,2020-01-10,2603,36978,6,1750,62.28,10.5,2.77
INV-24471500029,2020-01-10,3790,39753,6,1750,62.28,10.5,2.77
INV-24494600004,2020-01-10,3461,35318,6,1750,62.28,10.5,2.77
INV-24484200018,2020-01-10,2618,35318,6,1750,62.28,10.5,2.77
INV-24492500015,2020-01-10,2562,36978,6,1750,62.28,10.5,2.77
INV-24485000001,2020-01-10,5236,36900,6,1750,62.28,10.5,2.77
INV-24481700003,2020-01-10,5148,35318,6,1750,62.28,10.5,2.77
INV-24497200044,2020-01-10,5077,36650,6,1750,62.28,10.5,2.77
INV-24485200010,2020-01-10,4171,35318,6,1750,62.28,10.5,2.77
INV-24477400013,2020-01-10,5210,35318,6,1750,62.28,10.5,2.77
INV-24480600002,2020-01-10,2524,36900,6,1750,62.28,10.5,2.77
INV-24482000019,2020-01-10,4972,36978,6,1750,62.28,10.5,2.77
INV-24482600044,2020-01-10,3721,29712,6,1750,62.28,10.5,2.77
INV-24484900030,2020-01-10,3886,39753,6,1750,62.28,10.5,2.77
INV-24483400047,2020-01-10,3868,39753,6,1750,62.28,10.5,2.77
INV-24494900042,2020-01-10,2591,36978,6,1750,62.28,10.5,2.77
INV-24472100046,2020-01-10,3562,36650,6,1750,62.28,10.5,2.77
INV-24490800026,2020-01-10,3660,29712,6,1750,62.28,10.5,2.77
INV-24485600002,2020-01-10,4299,35318,6,1750,62.28,10.5,2.77
INV-24486200001,2020-01-10,5268,35318,6,1750,62.28,10.5,2.77
INV-24479400006,2020-01-10,2553,35318,6,1750,62.28,10.5,2.77
INV-24496800001,2020-01-10,4474,35318,6,1750,62.28,10.5,2.77
INV-24488400018,2020-01-10,2549,35318,6,1750,62.28,10.5,2.77
INV-24496100016,2020-01-10,5652,35318,6,1750,62.28,10.5,2.77
INV-24473500008,2020-01-10,3910,35318,6,1750,62.28,10.5,2.77
INV-24482700019,2020-01-10,4183,36978,6,1750,62.28,10.5,2.77
INV-24480000011,2020-01-10,2672,35318,6,1750,62.28,10.5,2.77
INV-24469600068,2020-01-10,2603,35318,6,1750,62.28,10.5,2.77
INV-24475400018,2020-01-10,5129,35318,6,1750,62.28,10.5,2.77
INV-24475100008,2020-01-10,4140,36978,6,1750,62.28,10.5,2.77
INV-24468400016,2020-01-10,5471,36978,6,1750,62.28,10.5,2.77
INV-24467900017,2020-01-10,2612,35318,6,1750,62.28,10.5,2.77
INV-24480500027,2020-01-10,4334,36978,6,1750,62.28,10.5,2.77
INV-24483800006,2020-01-10,5473,35318,6,1750,62.28,10.5,2.77
INV-24467300007,2020-01-10,4136,36978,6,1750,62.28,10.5,2.77
INV-24491800048,2020-01-10,2602,35318,6,1750,62.28,10.5,2.77
INV-24476900002,2020-01-10,4377,35318,6,1750,62.28,10.5,2.77
INV-24496400007,2020-01-10,3963,36985,24,375,64.56,9,2.37
INV-24489000009,2020-01-10,4944,36985,24,375,64.56,9,2.37
INV-24474800004,2020-01-10,3065,36308,6,1750,64.56,10.5,2.77
INV-24474200007,2020-01-10,4067,36308,6,1750,64.56,10.5,2.77
INV-24482400004,2020-01-10,4289,36308,6,1750,64.56,10.5,2.77
INV-24472100019,2020-01-10,3562,30528,6,1750,64.56,10.5,2.77
INV-24494800001,2020-01-10,4267,36308,6,1750,64.56,10.5,2.77
INV-24469700003,2020-01-10,5725,36308,6,1750,64.56,10.5,2.77
INV-24484500062,2020-01-10,2847,36308,6,1750,64.56,10.5,2.77
INV-24471500016,2020-01-10,3790,36308,6,1750,64.56,10.5,2.77
INV-24476100004,2020-01-10,4800,36308,6,1750,64.56,10.5,2.77
INV-24465700004,2020-01-10,5521,36308,6,1750,64.56,10.5,2.77
INV-24465800001,2020-01-10,5235,36308,6,1750,64.56,10.5,2.77
INV-24472000012,2020-01-10,4056,36308,6,1750,64.56,10.5,2.77
INV-24488100015,2020-01-10,3651,36308,6,1750,64.56,10.5,2.77
INV-24480900037,2020-01-10,2524,36308,6,1750,64.56,10.5,2.77
INV-24490500024,2020-01-10,4011,36308,6,1750,64.56,10.5,2.77
INV-24492100017,2020-01-10,5430,36308,6,1750,64.56,10.5,2.77
INV-24482200005,2020-01-10,5017,36308,6,1750,64.56,10.5,2.77
INV-24464000008,2020-01-10,5179,36308,6,1750,64.56,10.5,2.77
INV-24484300003,2020-01-10,4876,36308,6,1750,64.56,10.5,2.77
INV-24486700010,2020-01-10,4799,36308,6,1750,64.56,10.5,2.77
INV-24466000001,2020-01-10,4392,36308,6,1750,64.56,10.5,2.77
INV-24477200006,2020-01-10,2658,36308,6,1750,64.56,10.5,2.77
INV-24488200006,2020-01-10,4684,36308,6,1750,64.56,10.5,2.77
INV-24492300020,2020-01-10,5167,36308,6,1750,64.56,10.5,2.77
INV-24477700012,2020-01-10,2655,36308,6,1750,64.56,10.5,2.77
INV-24482700018,2020-01-10,4183,36308,6,1750,64.56,10.5,2.77
INV-24465100012,2020-01-10,5844,36308,6,1750,64.56,10.5,2.77
INV-24485600003,2020-01-10,4299,36308,6,1750,64.56,10.5,2.77
INV-24487600015,2020-01-10,4478,36308,6,1750,64.56,10.5,2.77
INV-24465500008,2020-01-10,4378,36308,6,1750,64.56,10.5,2.77
INV-24494500025,2020-01-10,5467,36308,6,1750,64.56,10.5,2.77
INV-24483100025,2020-01-10,4818,36308,6,1750,64.56,10.5,2.77
INV-24467800001,2020-01-10,5411,36308,6,1750,64.56,10.5,2.77
INV-24469800013,2020-01-10,5108,36308,6,1750,64.56,10.5,2.77
INV-24468700009,2020-01-10,4023,36308,6,1750,64.56,10.5,2.77
INV-24473600010,2020-01-10,5520,36308,6,1750,64.56,10.5,2.77
INV-24494200003,2020-01-10,5157,36308,6,1750,64.56,10.5,2.77
INV-24479200003,2020-01-10,4531,36308,6,1750,64.56,10.5,2.77
INV-24479300018,2020-01-10,3830,36308,6,1750,64.56,10.5,2.77
INV-24485500005,2020-01-10,5738,36308,6,1750,64.56,10.5,2.77
INV-24491500015,2020-01-10,2566,36308,6,1750,64.56,10.5,2.77
INV-24493600019,2020-01-10,2606,30528,6,1750,64.56,10.5,2.77
INV-24476600004,2020-01-10,4601,36308,6,1750,64.56,10.5,2.77
INV-24483600009,2020-01-10,2514,36308,6,1750,64.56,10.5,2.77
INV-24487300026,2020-01-10,4997,36308,6,1750,64.56,10.5,2.77
INV-24482000018,2020-01-10,4972,36308,6,1750,64.56,10.5,2.77
INV-24468000032,2020-01-10,4320,36308,6,1750,64.56,10.5,2.77
INV-24472700010,2020-01-10,2507,36308,6,1750,64.56,10.5,2.77
INV-24474900002,2020-01-10,5338,36308,6,1750,64.56,10.5,2.77
INV-24485300020,2020-01-10,5437,36308,6,1750,64.56,10.5,2.77
INV-24465400026,2020-01-10,4868,36308,6,1750,64.56,10.5,2.77
INV-24472300007,2020-01-10,4722,36308,6,1750,64.56,10.5,2.77
INV-24495900025,2020-01-10,2641,36308,6,1750,64.56,10.5,2.77
INV-24494100003,2020-01-10,3964,36308,6,1750,64.56,10.5,2.77
INV-24491600003,2020-01-10,5297,36308,6,1750,64.56,10.5,2.77
INV-24483800005,2020-01-10,5473,36308,6,1750,64.56,10.5,2.77
INV-24475900030,2020-01-10,4370,36308,6,1750,64.56,10.5,2.77
INV-24479600005,2020-01-10,4823,36308,6,1750,64.56,10.5,2.77
INV-24471800075,2020-01-10,2558,20536,12,750,76.56,9,2.37
INV-24496500146,2020-01-10,2613,27453,12,50,76.56,0.6,0.15
INV-24495200008,2020-01-10,5208,27453,12,50,76.56,0.6,0.15
INV-24487500033,2020-01-10,5466,27453,12,50,76.56,0.6,0.15
INV-24495400045,2020-01-10,4516,38170,6,1750,124.56,10.5,2.77
INV-24493800011,2020-01-10,3783,35318,12,1750,124.56,21,5.54
INV-24477700009,2020-01-10,2655,35318,12,1750,124.56,21,5.54
INV-24484900031,2020-01-10,3886,36650,12,1750,124.56,21,5.54
INV-24476200011,2020-01-10,4622,35318,12,1750,124.56,21,5.54
INV-24488200010,2020-01-10,4684,35318,12,1750,124.56,21,5.54
INV-24490800025,2020-01-10,3660,36650,12,1750,124.56,21,5.54
INV-24497700009,2020-01-10,2459,35318,12,1750,124.56,21,5.54
INV-24490000026,2020-01-10,4027,36650,12,1750,124.56,21,5.54
INV-24491900009,2020-01-10,4235,36978,12,1750,124.56,21,5.54
INV-24489400010,2020-01-10,3997,36650,12,1750,124.56,21,5.54
INV-24496500059,2020-01-10,2613,35318,12,1750,124.56,21,5.54
INV-24493600054,2020-01-10,2606,35318,12,1750,124.56,21,5.54
INV-24478700023,2020-01-10,2518,24457,12,1000,129.12,12,3.17
INV-24492900086,2020-01-10,2644,24457,12,1000,129.12,12,3.17
INV-24480900021,2020-01-10,2524,24457,12,1000,129.12,12,3.17
INV-24477400007,2020-01-10,5210,24457,12,1000,129.12,12,3.17
INV-24468400017,2020-01-10,5471,36308,12,1750,129.12,21,5.54
INV-24493400002,2020-01-10,5556,36308,12,1750,129.12,21,5.54
INV-24471800034,2020-01-10,2558,36308,12,1750,129.12,21,5.54
INV-24485800002,2020-01-10,5269,36308,12,1750,129.12,21,5.54
INV-24468900025,2020-01-10,5561,36308,12,1750,129.12,21,5.54
INV-24467700011,2020-01-10,4873,36308,12,1750,129.12,21,5.54
INV-24480200022,2020-01-10,5624,36308,12,1750,129.12,21,5.54
INV-24472200092,2020-01-10,2506,36308,12,1750,129.12,21,5.54
INV-24489400007,2020-01-10,3997,36308,12,1750,129.12,21,5.54
INV-24477100007,2020-01-10,2674,36308,12,1750,129.12,21,5.54
INV-24485900020,2020-01-10,5253,36308,12,1750,129.12,21,5.54
INV-24467900021,2020-01-10,2612,36308,12,1750,129.12,21,5.54
INV-24468500052,2020-01-10,2505,36308,12,1750,129.12,21,5.54
INV-24484900014,2020-01-10,3886,36308,12,1750,129.12,21,5.54
INV-24469000008,2020-01-10,4901,36308,12,1750,129.12,21,5.54
INV-24482300016,2020-01-10,2178,36308,12,1750,129.12,21,5.54
INV-24489900012,2020-01-10,4720,36308,12,1750,129.12,21,5.54
INV-24494300010,2020-01-10,5549,36308,12,1750,129.12,21,5.54
INV-24490400019,2020-01-10,2559,36308,12,1750,129.12,21,5.54
INV-24471200005,2020-01-10,5322,36308,12,1750,129.12,21,5.54
INV-24472100021,2020-01-10,3562,36308,12,1750,129.12,21,5.54
INV-24490800015,2020-01-10,3660,36308,12,1750,129.12,21,5.54
INV-24474600022,2020-01-10,5041,36308,12,1750,129.12,21,5.54
INV-24477900005,2020-01-10,4937,36308,12,1750,129.12,21,5.54
INV-24464900021,2020-01-10,4384,36308,12,1750,129.12,21,5.54
INV-24484600008,2020-01-10,4934,36308,12,1750,129.12,21,5.54
INV-24476700036,2020-01-10,5125,27453,24,50,153.12,1.2,0.31
INV-24490000013,2020-01-10,4027,36308,24,1750,258.24,42,11.09
INV-24473400006,2020-01-10,3403,46350,6,1750,69.06,10.5,2.77
INV-24491200004,2020-01-10,4817,46350,6,1750,69.06,10.5,2.77
INV-24489800007,2020-01-10,2551,46350,6,1750,69.06,10.5,2.77
INV-24476700019,2020-01-10,5125,46350,12,1750,138.12,21,5.54
INV-24471800021,2020-01-10,2558,78029,3,375,21.39,1.12,0.29
INV-24464900018,2020-01-10,4384,37994,3,375,21.39,1.12,0.29
INV-24484800012,2020-01-10,5333,37994,3,375,21.39,1.12,0.29
INV-24494500015,2020-01-10,5467,11296,1,750,23.39,0.75,0.19
INV-24486600011,2020-01-10,4273,10791,1,750,23.39,0.75,0.19
INV-24483900015,2020-01-10,4180,11296,1,750,23.39,0.75,0.19
INV-24483900013,2020-01-10,4180,10807,1,750,23.39,0.75,0.19
INV-24486600010,2020-01-10,4273,11296,1,750,23.39,0.75,0.19
INV-24473300058,2020-01-10,5517,11296,1,750,23.39,0.75,0.19
INV-24475300027,2020-01-10,5507,11296,1,750,23.39,0.75,0.19
INV-24489100004,2020-01-10,5358,11296,1,750,23.39,0.75,0.19
INV-24486100009,2020-01-10,4346,10807,1,750,23.39,0.75,0.19
INV-24489100003,2020-01-10,5358,10807,1,750,23.39,0.75,0.19
INV-24475700014,2020-01-10,4369,38174,3,375,24.39,1.12,0.29
INV-24493200041,2020-01-10,3514,38174,3,375,24.39,1.12,0.29
INV-24479800009,2020-01-10,5052,10550,3,750,30.39,2.25,0.59
INV-24482100023,2020-01-10,3679,10550,3,750,30.39,2.25,0.59
INV-24468800035,2020-01-10,3831,10550,3,750,30.39,2.25,0.59
INV-24494100020,2020-01-10,3964,10550,3,750,30.39,2.25,0.59
INV-24493800022,2020-01-10,3783,10550,3,750,30.39,2.25,0.59
INV-24493600077,2020-01-10,2606,37994,6,375,42.78,2.25,0.59
INV-24484200029,2020-01-10,2618,37994,6,375,42.78,2.25,0.59
INV-24497600011,2020-01-10,4418,37994,6,375,42.78,2.25,0.59
INV-24475700015,2020-01-10,4369,37994,6,375,42.78,2.25,0.59
INV-24470800036,2020-01-10,2678,37994,6,375,42.78,2.25,0.59
INV-24485500013,2020-01-10,5738,37994,6,375,42.78,2.25,0.59
INV-24476300028,2020-01-10,4603,37994,6,375,42.78,2.25,0.59
INV-24493400025,2020-01-10,5556,37994,6,375,42.78,2.25,0.59
INV-24492300046,2020-01-10,5167,10791,2,750,46.78,1.5,0.39
INV-24484500032,2020-01-10,2847,10807,2,750,46.78,1.5,0.39
INV-24495500013,2020-01-10,2445,10791,2,750,46.78,1.5,0.39
INV-24492600001,2020-01-10,5557,10807,2,750,46.78,1.5,0.39
INV-24490700015,2020-01-10,3909,10828,2,750,46.78,1.5,0.39
INV-24496400038,2020-01-10,3963,10807,2,750,46.78,1.5,0.39
INV-24466000011,2020-01-10,4392,11296,2,750,46.78,1.5,0.39
INV-24487000023,2020-01-10,4169,10791,2,750,46.78,1.5,0.39
INV-24466400020,2020-01-10,4448,11296,2,750,46.78,1.5,0.39
INV-24475900007,2020-01-10,4370,10807,2,750,46.78,1.5,0.39
INV-24468300007,2020-01-10,4838,10807,2,750,46.78,1.5,0.39
INV-24489600003,2020-01-10,2550,10791,2,750,46.78,1.5,0.39
INV-24486200007,2020-01-10,5268,11296,2,750,46.78,1.5,0.39
INV-24475000026,2020-01-10,4361,11296,2,750,46.78,1.5,0.39
INV-24487100039,2020-01-10,5600,10791,2,750,46.78,1.5,0.39
INV-24475900006,2020-01-10,4370,11296,2,750,46.78,1.5,0.39
INV-24464900011,2020-01-10,4384,38174,6,375,48.78,2.25,0.59
INV-24465100010,2020-01-10,5844,38174,6,375,48.78,2.25,0.59
INV-24484200033,2020-01-10,2618,38174,6,375,48.78,2.25,0.59
INV-24491300023,2020-01-10,3818,86888,2,1750,60.78,3.5,0.92
INV-24475500012,2020-01-10,5375,10550,6,750,60.78,4.5,1.18
INV-24474900018,2020-01-10,5338,10550,6,750,60.78,4.5,1.18
INV-24493400030,2020-01-10,5556,10550,6,750,60.78,4.5,1.18
INV-24493300008,2020-01-10,4514,10550,6,750,60.78,4.5,1.18
INV-24479600009,2020-01-10,4823,10550,6,750,60.78,4.5,1.18
INV-24468100027,2020-01-10,5700,10550,6,750,60.78,4.5,1.18
INV-24474600003,2020-01-10,5041,10550,6,750,60.78,4.5,1.18
INV-24479400029,2020-01-10,2553,26707,2,750,73.56,1.5,0.39
INV-24465700008,2020-01-10,5521,37994,12,375,85.56,4.5,1.18
INV-24474600015,2020-01-10,5041,37994,12,375,85.56,4.5,1.18
INV-24476600030,2020-01-10,4601,37994,12,375,85.56,4.5,1.18
INV-24483200017,2020-01-10,5479,37994,12,375,85.56,4.5,1.18
INV-24465800009,2020-01-10,5235,11296,4,750,93.56,3,0.79
INV-24465800008,2020-01-10,5235,10807,4,750,93.56,3,0.79
INV-24468100023,2020-01-10,5700,11296,4,750,93.56,3,0.79
INV-24481100023,2020-01-10,5660,10791,4,750,93.56,3,0.79
INV-24466300004,2020-01-10,4890,10807,4,750,93.56,3,0.79
INV-24467700027,2020-01-10,4873,10807,4,750,93.56,3,0.79
